id_Cliente,Nome,DataCriacao,CodigoPostal,Cidade,Pais,NIF
414,Benigna Dillis,2007-03-09,3020,coimbra,PT,NULL
415,Mariette Ferbrache,2007-10-18,3090,paiao,PT,NULL
416,Elenora Sheild,2007-12-06,3040,coimbra,PT,NULL
417,Solon Koebley,2008-01-09,3040,coimbra,PT,486826517
418,Garold Vasaure,2008-03-14,3025,s. martinho de arvore,PT,NULL
419,Dorothy Layton,2008-05-09,3150,condeixa,PT,NULL
420,Denise Corporan,2009-03-05,3060,cantanhede,PT,NULL
421,Zahrah Nygaro,2009-04-06,3350,vila nova de poiares,PT,NULL
422,Bennie Castellanoz,2009-05-07,3360,penacova,PT,NULL
423,Kari Shukla,2009-05-07,3040,antanhol,PT,526573888
424,Kathi Bostian,2009-05-22,3400,oliveira do hospital,PT,406382682
425,Tito Kloiber,2009-11-24,3030,coimbra,PT,NULL
426,Josefa Bolinsky,2013-08-26,3200,lousã,PT,NULL
427,Hilde Holsomback,2009-12-04,3080,figueira da foz,PT,NULL
428,Chanelle Manetta,2010-01-12,3030,coimbra,PT,NULL
429,Diya Rodenberger,2010-05-06,3140,montemor-o-velho,PT,684403036
430,Judson Steffey,2010-06-02,3400,oliveira do hospital,PT,077165245
431,Julian Seto,2010-06-14,3020,souselas,PT,444866251
432,Nicodemo Pfiel,2010-12-06,3060,tocha,PT,NULL
433,Enrique McFarlane,2010-12-23,3700,arrifana,PT,652101125
434,Nerina Lander,2011-01-31,3020,coimbra,PT,NULL
435,Natasha Febre,2011-04-06,3200,lousã,PT,NULL
436,Madonna Stieger,2011-05-04,3130,soure,PT,838284478
437,Oralee Coats,2011-05-12,3360,penacova,PT,NULL
438,Jovan Bissett,2011-07-19,3150,.,PT,083843725
439,Pepita Iwashita,2012-01-12,3050,pampilhosa,PT,108755018
440,Christine Knepshield,2012-02-27,3100,pombal,PT,NULL
441,Alyse Kruel,2012-08-30,3060,murtede,PT,401541522
442,Gebbert Wollyung,2013-02-20,3100,pombal,PT,NULL
443,Sandeep Abdou,2013-04-10,6100,sertã,PT,NULL
444,Philippa Chaplin,2013-04-10,3025,são martinho de árvore,PT,NULL
445,Brandy Massaglia,2013-04-17,3100,pombal,PT,NULL
446,Christy Hufana,2013-10-04,3250,alvaiázere,PT,NULL
447,Jordyn Razor,2013-10-04,3105,meirinhas,PT,NULL
448,Zacharias Scavuzzo,2013-10-10,3060,cantanhede,PT,NULL
449,Jeanie Schweinsberg,2013-11-22,3400,"oliveira do hospital ",PT,NULL
450,Marilena Tronzo,2014-04-08,3360,NULL,PT,NULL
451,Terrance Feinstein,2014-09-17,3105,carriço,PT,NULL
452,Narendra Gales,2014-10-23,3450,mortágua,PT,341875321
453,Athena Milon,2014-10-24,3040,antanhol,PT,NULL
454,Morley Hartsough,2015-01-28,3200,lousã,PT,NULL
455,Ronda Steinacker,2015-02-10,3240,ansião,PT,171035358
456,Anita Albares,2015-02-27,3130,soure,PT,NULL
457,Nilsa Hetrick,2016-01-20,3150,anobra,PT,NULL
458,Selvaggia Yurek,2016-12-20,3080,figueira da foz,PT,NULL
459,Joe Heu,2017-06-19,3040,coimbra,PT,726166686
460,Emmerson Caldero,2017-09-21,3060,cantanhede,PT,NULL
461,Gladyce Yem,2017-11-23,3090,figueira da foz,PT,188840841
462,Oralia Blinebry,2017-11-27,3000,coimbra,PT,154006871
463,Fanny McBeath,2018-01-08,3360,coimbra,PT,NULL
464,Manish Ulabarro,2018-01-08,3330,coimbra,PT,NULL
465,Elida Chicca,2018-03-22,3350,vila nova de poiares,PT,NULL
466,Zona Stclair,2019-02-28,3030,coimbra,PT,731506106
467,Bastien Galper,2019-04-30,3360,figueira de lorvão,PT,NULL
468,Indra Averette,2004-10-21,9001,funchal,PT,732086766
469,Christmas Lajaunie,2004-03-19,9060,funchal codex,PT,773302304
470,Ferdie Delauder,2005-03-03,9000,funchal,PT,NULL
471,Lilith Gleaves,2006-09-21,,machico,PT,657061527
472,Sosimo Leuy,2006-09-28,9000,funchal,PT,056772467
473,Joretta Mazariego,2006-12-11,9000,funchal,PT,NULL
474,Renzo Pebley,2009-04-06,9000,funchal,PT,354840752
475,Lesedi Cush,2011-03-31,9300,camara de lobos - madeira,PT,NULL
476,Wilfredo Gladding,2012-10-23,3730,vale de cambra,PT,673137087
477,Anacleto Uhrig,2012-12-03,3070,.,PT,NULL
478,Curtiss Moulton,2012-12-20,3750,.,PT,NULL
479,Layne Craze,2013-01-25,4535,santa maria da feira,PT,522311635
480,Beppe Schaubhut,2013-01-28,3700,nogueira do cravo oaz,PT,038480086
481,Donalda Banford,2013-02-04,4540,arouca,PT,NULL
482,Meta Timi,2013-02-15,3800,aveiro,PT,576528372
483,Hildred Meske,2013-03-18,3731,vale de cambra,PT,701317302
484,Misid Sivills,2013-04-15,4520,são joão de ver,PT,301858522
485,Leocadia Karge,2013-08-07,4540,mansores arc,PT,NULL
486,Cristobal Dettra,2013-09-24,4540,mansores,PT,NULL
487,Cambria Selley,2013-09-27,3800,aveiro,PT,NULL
488,Pattie Irby,2014-02-13,9000,funchal,PT,488145141
489,Sheridan Vayon,2014-04-23,3754,aguada de baixo,PT,833286537
490,Idella Hersh,2014-06-11,3880,NULL,PT,NULL
491,Eleonora Haxby,2014-07-02,4540,arouca,PT,258008866
492,Hafeez Camerena,2014-07-03,3885,esmoriz,PT,NULL
493,Leonzio Buhman,2014-08-20,3800,aveiro,PT,658350535
494,Rastus Reilly,2014-12-15,3700,s. joão da madeira codex,PT,054103533
495,Nadir Hunsinger,2015-02-25,4525,canedo,PT,NULL
496,Biddy Farve,2015-02-27,3850,albergaria a velha,PT,504634055
497,Loyal Reeb,2015-04-08,3810,aveiro,PT,NULL
498,Fredy Wala,2015-04-10,3700,santa maria da feira,PT,366255205
499,Irmtrud Knable,2015-05-15,9020,funchal,PT,NULL
500,Eldridge Ditucci,2015-07-08,3780,anadia,PT,NULL
501,Fredrick Stdenis,2016-01-27,3750,águeda,PT,263204525
502,Suhail Stillwell,2016-02-22,3800,aveiro,PT,853644072
503,Nestor Plumadore,2016-02-29,4535,lourosa,PT,NULL
504,Stevie Assalone,2016-03-22,3830,ílhavo,PT,NULL
505,Benton Shoun,2016-06-01,3810,albergaria-a-velha,PT,311157781
506,Heath Trembath,2016-06-27,3740,pessegueiro do sobral,PT,NULL
507,Edna Landor,2016-07-25,4505,santa maria da feira,PT,142872141
508,Arleen Boensch,2016-09-08,3800,aveiro,PT,287764284
509,Kishore Sellman,2017-01-24,3880,ovar,PT,NULL
510,Ercole Lockheart,2017-02-15,3720,são martinho da gândara,PT,NULL
511,Millicent Sias,2017-03-08,3880,são vicente jusã,PT,747330868
512,Nicodemo Madron,2017-03-23,4430,oliveira do douro,PT,NULL
513,Fahd Santacroce,2017-04-04,4400,vila nova de gaia,PT,860161302
514,Rolande Canipe,2017-04-19,4470,maia,PT,832858122
515,Durward Hintz,2017-05-17,4430,"vila nova de gaia ",PT,NULL
516,Emanuel Sutic,2017-06-01,4510,fanzeres -gondomar,PT,114805352
517,Darold Wineinger,2017-06-13,4570," póvoa do varzim",PT,NULL
518,Katee Volpa,2017-06-21,9100,funchal,PT,NULL
519,Jaron Wecker,2017-06-29,4610,felgueiras,PT,751012623
520,Gianluigi Burkly,2017-07-20,4580,lordelo,PT,372263560
521,Georges Britton,2017-10-27,4455,matosinhos,PT,788386318
522,Baldric Brisendine,2017-11-03,4550,castelo de paiva,PT,NULL
523,Peregrine Chesner,2017-11-09,4580,"lordelo - paredes ",PT,122634172
524,Joesph Notowich,2017-11-10,3830,gafanha da nazaré,PT,505515363
525,Shanta Lanfear,2017-11-15,4590,paços de ferreira,PT,867321271
526,Nasir Naud,2017-11-20,4560,penafiel,PT,NULL
527,Margaret Jarecke,2017-12-07,9125,"caniço santa cruz - madeira ",PT,NULL
528,Rati Klimes,2018-01-24,3800,cacia,PT,776680132
529,Sidony Becket,2018-01-30,4615,felgueiras,PT,141586620
530,Davina Sorley,2018-02-07,3850,branca,PT,775464576
531,Elspeth Smurthwaite,2018-03-05,4520,s. joão de ver,PT,NULL
532,Ricky Wisz,2018-03-13,4780,santo tirso,PT,741572320
533,Panda Hasbell,2018-03-19,4560,penafiel,PT,NULL
534,Sapphira Deleo,2018-04-03,4600,amarante,PT,011101714
535,Remington Urquiza,2018-04-16,3730,aveiro,PT,NULL
536,Arnie Chomka,2018-04-23,4445,valongo,PT,160700618
537,Elwin Primozich,2018-07-05,3810,aveiro,PT,733225454
538,Amyas Preussner,2018-08-28,4440,valongo,PT,143214118
539,Guiscard Kandel,2018-09-10,4630,marco de canaveses,PT,734418024
540,Nadja Schwartze,2018-10-09,4560,penafiel,PT,678802716
541,Genoveffa Honeycott,2018-10-16,4520,são joão de vêr,PT,276252818
542,Sky Krage,2018-12-04,4425,águas santas,PT,NULL
543,Royal Hanke,2019-02-28,3730,vale de cambra,PT,NULL
544,Nedra Brodzik,2019-02-28,4610,felgueiras,PT,025627208
545,Primitivo Gross,2019-03-26,4780,santo tirso,PT,178175837
546,Luitgard Tedford,2019-04-23,4520,santa maria da feira,PT,NULL
547,Iqbal Kastor,2019-05-22,4465,leça do balio,PT,677134253
548,Kapila Tropea,2019-05-27,4465,leça do balio,PT,NULL
549,Britni Lyford,2019-07-16,4784,santo tirso,PT,225312424
550,Cristy Naud,2004-03-19,4520,rio meão,PT,125066624
551,Cary Aldred,2004-03-19,3850,branca alb,PT,NULL
552,Roxana Ciani,2004-03-19,3700,arrifana v.f.r.,PT,615804621
553,Amada Santulli,2004-03-19,3750,águeda,PT,672468230
554,Kate Hunton,2005-05-05,3810,aveiro,PT,352726384
555,Lashonda Shoji,2004-05-11,3750,agueda,PT,160682278
556,Len Kufel,2004-06-04,3810,aveiro,PT,175203536
557,Dale Botticello,2004-06-09,3750,agueda,PT,NULL
558,Tetty Laisure,2004-09-16,3800,aveiro,PT,328470311
559,Vester Ashland,2004-10-18,3750,águeda,PT,NULL
560,Orvil Roskop,2004-11-02,3750,águeda,PT,NULL
561,Shauna Wala,2005-06-27,3800,aveiro,PT,172516522
562,Irwin Haupt,2005-07-08,3830,ílhavo,PT,515614435
563,Madhu Kinde,2004-03-19,,fermentelos,PT,346346667
564,Sherie Cocozza,2004-03-19,3830,gafanha da nazaré,PT,638765807
565,Hattie Sarney,2004-03-19,3800,aveiro,PT,582667547
566,Willard Mireles,2004-05-11,3850,albergaria a velha,PT,NULL
567,Dara Hoeg,2005-07-27,3840,ouca,PT,NULL
568,Mahlon Kosiba,2005-09-29,3810,aveiro,PT,736850334
569,Cheryle Abrew,2004-03-19,3720,oliveira de azemeis,PT,522735187
570,Flossie Ohern,2005-10-14,3810,aveiro,PT,NULL
571,Ralf Ritari,2005-10-19,3770,oia,PT,186117606
572,Dwight Cronkite,2005-11-16,3770,oiã,PT,842225672
573,Shobha Popichak,2005-11-21,3770,oliveira do bairro,PT,NULL
574,Frazier Overall,2005-11-21,3800,cacia,PT,NULL
575,Adamina Whedon,2005-11-24,3880,ovar codex,PT,571531353
576,Assunta Turnbo,2005-12-05,3840,ponte de vagos,PT,NULL
577,Oprah Walkowski,2006-01-12,3830,ilhavo,PT,218217786
578,Kanti Mcmenimen,2004-03-19,3754,trofa águeda,PT,206386488
579,Michele Amsley,2006-02-20,3860,estarreja,PT,716846458
580,Roshanara Gotthardt,2004-09-24,3750,águeda,PT,084515535
581,Jeffery Lefew,2004-06-04,3850,albergaria a velha,PT,238462635
582,Jeremiah Hedon,2004-03-19,3700,milheiros de poiares,PT,773047306
583,Nathanael Testman,2004-03-19,3810,aveiro,PT,NULL
584,Leandro Netter,2004-08-12,8800,tavira,PT,501038706
585,Linda Cokeley,2006-02-20,3750,agueda,PT,687261233
586,Maximino Tausch,2005-05-03,3885,cortegaça ovr,PT,170447131
587,Eustace Scrobola,2006-03-09,,ovar,PT,756154268
588,Nolene Fadale,2006-03-10,3810,aveiro,PT,128506125
589,Davonte Jeane,2006-03-23,4535,santa maria da feira,PT,701448174
590,Guda Lovely,2006-03-28,3750,agueda,PT,416401064
591,Deshawn Wilhoit,2006-05-24,3754,águeda,PT,688368136
592,Lisa Lubinsky,2006-07-12,3770,oliveira do bairro,PT,NULL
593,Hallam Enis,2006-10-06,3830,gafanha da encarnação,PT,482382150
594,Morven Francey,2006-10-13,3800,aveiro,PT,807228731
595,Rani Drehobl,2006-11-23,3750,ameal,PT,632268466
596,Stephen Craddieth,2007-02-06,3801,aveiro,PT,521260856
597,Isaac Keppers,2007-03-12,4800,guimarães,PT,107317863
598,Ermentraud Bence,2007-06-21,3750,agueda,PT,651832553
599,Anwer Bennetts,2007-07-17,3800,cacia,PT,627201734
600,Kailey Golson,2007-08-01,3720,pindelo,PT,327010788
601,Aurea Huffines,2007-10-04,3770,oliveira do bairro,PT,461777647
602,Pancrazio Hartless,2007-12-04,4520,santa maria da feira,PT,246436530
603,Shawnda Heuangvilay,2008-01-28,4505,pigeiros - s.m. feira,PT,NULL
604,Marly Albarracin,2008-01-29,2860,estarreja,PT,378568777
605,Phillis Transue,2008-02-22,3840,vagos,PT,622810663
606,Savitri Birnie,2008-02-27,3860,avanca,PT,NULL
607,Gotthard Canestrini,2008-03-20,3750,trofa-agueda,PT,NULL
608,Maira Cabera,2008-05-13,3860,estarreja,PT,202817206
609,Ruby Mulich,2008-05-23,3770,oliveira do bairro,PT,541857332
610,Kaiser Hintson,2008-06-27,3770,oliveira do bairro,PT,613345240
611,Latif Marer,2008-07-08,3780,anadia,PT,730874054
612,Edmund Stuczynski,2008-08-05,3810,aveiro,PT,126783620
613,Cordelia Cardimino,2008-10-14,3810,s. bernardo - aveiro,PT,NULL
614,Khadiga Duttry,2009-02-20,3720,vila de cucujães,PT,027675484
615,Ernesta Batchelor,2009-03-12,1800,lisboa,PT,643260513
616,Margarett Kostal,2009-03-24,3750,recardães,PT,785851020
617,Liz Clemen,2009-04-27,3850,albergaria-a-velha,PT,533583232
618,Cher Marrujo,2009-04-30,4520,s.joão de ver,PT,035622828
619,Akua Francour,2009-09-11,3885,maceda - ovar,PT,413222773
620,Farah Laurel,2009-11-12,3754,águeda,PT,528002230
621,Marquis Prosenick,2010-01-26,3700,romariz,PT,266461583
622,Veronique Mcgraw,2010-04-13,3770,oliveira do bairro,PT,NULL
623,Minerva Banducci,2010-05-06,3830,ilhavo,PT,NULL
624,Melvin Goderich,2010-10-06,3885,esmoriz,PT,NULL
625,Kristoffer Kalin,2010-12-20,3730,vale de cambra,PT,NULL
626,Kimberlee Rickey,2011-04-11,3780,sangalhos,PT,335060108
627,Providenci Dembosky,2011-05-10,4540,arouca,PT,NULL
628,Wanita Lutkins,2011-05-27,3700,s. joão da madeira,PT,NULL
629,Karin Gurley,2011-07-19,4535,sta maria de lamas,PT,077366335
630,Elfrida Vallimont,2011-09-13,3750,águeda,PT,583765654
631,Thierry Neiderhiser,2011-10-17,4535,mozelos vfr,PT,NULL
632,Lene Preedom,2011-10-26,3070,mira,PT,NULL
633,Lonzo Heitzmann,2011-11-02,3070,albergaria-a-vellha,PT,NULL
634,Kalpana Madeiros,2011-11-17,4525,canedo - vfr,PT,NULL
635,Karin Branigan,2011-12-21,3750,águeda,PT,615513284
636,Sinclair Yoon,2012-01-12,3750,águeda,PT,NULL
637,Ganesh Bossard,2012-01-26,4500,espinho,PT,582278121
638,Katherine Depew,2012-02-28,3880,.,PT,371782470
639,Sheena Babin,2012-03-02,3140,arazede,PT,NULL
640,Dillon Espiritu,2012-03-05,4535,lourosa,PT,NULL
641,Marly Bordges,2012-03-20,3700,s. joão madeira,PT,NULL
642,Alfonso Emslander,2012-03-20,3700,s. joão madeira,PT,NULL
643,Kwesi Goelz,2012-04-17,3840,calvão - vagos,PT,NULL
644,Amedeus Howison,2012-04-17,3730,vale de cambra,PT,NULL
645,Kerrie Oloughlin,2012-06-29,3850,albergaria-a-velha,PT,252537272
646,Olen Loreto,2012-08-03,3720,oliveira de azemeis,PT,NULL
647,Austyn Mcfall,2012-10-04,4760,vila nova de famalicão,PT,441588352
648,Ritchie Soratos,2012-10-23,3730,vale de cambra,PT,637741785
649,Audry Kneuper,2006-04-18,4150,.,PT,041686180
650,Blanche Hibbitt,2010-03-12,4100,porto,PT,717156457
651,Rohan Krumme,2004-03-19,4000,porto,PT,881444176
652,Fabricio Craighead,2004-03-19,4460,maia,PT,011654663
653,Concha Robichard,2004-03-19,4100,porto,PT,634285402
654,Adelheid Rahmani,2004-03-19,4470,maia,PT,025813415
655,Leonor Butorac,2004-03-19,4100,porto,PT,325541026
656,Enrica Venier,2004-04-19,4560,penafiel,PT,NULL
657,Dorinda Moulhem,2008-02-11,4050,porto,PT,047103153
658,Shanda Lowers,2012-10-17,4470,maia,PT,236766216
659,Nadja Babbin,2013-02-08,4000,porto,PT,774681727
660,Keren Berbig,2014-03-06,4050,porto,PT,036261721
661,Novio Dominquez,2015-10-07,4100,porto,PT,632233081
662,Itala Antrican,2018-10-24,4100,porto,PT,442116340
663,Giles Palacio,2019-08-12,4150,porto,PT,NULL
664,Lynwood Gubser,2005-02-11,4250,porto,PT,810580554
665,Inderpal Haulter,2006-02-20,4200,porto,PT,NULL
666,Justyn Eskra,2006-03-09,,porto,PT,533885814
667,Amie Domin,2007-02-16,4300,porto,PT,872322774
668,Wade Cybart,2007-05-17,4250,porto,PT,636731857
669,Lovie Coburn,2008-03-26,4300,porto,PT,135070526
670,Caitlyn Tacderen,2008-11-25,4200,porto,PT,NULL
671,Creola Tick,2012-08-16,4470,maia,PT,760707125
672,Harve Camancho,2013-02-18,4350,porto,PT,480444738
673,Adora Lograsso,2014-09-12,4200,porto,PT,522726660
674,Selma Pasqua,2015-12-14,4200,porto,PT,NULL
675,Lorin Wuitschick,2017-12-18,4300,porto,PT,NULL
676,Fancy Koperski,2004-03-19,4415,grijo,PT,NULL
677,Bernetta Melillo,2004-03-19,3886,cortegaça,PT,560085228
678,Burnell Palm,2004-03-19,4740,marinhas esposende,PT,NULL
679,Nichol Mccaa,2004-03-19,4476,maia,PT,285403060
680,Giordano Doheny,2004-03-19,4424,gondomar,PT,654468804
681,Lonny Kaplun,2004-10-15,4416,porto,PT,478641643
682,Skylar Beas,2004-09-27,4560,penafiel,PT,NULL
683,Theo Wahdan,2004-09-27,4510,porto,PT,047108430
684,Onesime Trull,2004-09-29,4470,maia,PT,327340755
685,Albertina Waterson,2004-11-16,4440,valongo,PT,NULL
686,Newell Tillman,2004-11-26,4460,porto,PT,NULL
687,Eryn Romprey,2005-02-11,4490,povoa de varzim,PT,805870011
688,Sharron Ruf,2005-02-11,4560,penafiel,PT,307678557
689,Anissa Rodregez,2005-04-28,4560,penafiel,PT,170018543
690,Peregrine Lehnhoff,2005-05-05,4435,rio tinto,PT,NULL
691,Jacques Muzzell,2005-05-24,4500,espinho,PT,307326673
692,Lucas Hebets,2005-07-07,4425,maia,PT,562838744
693,Novia Bolebruch,2005-07-27,4405,canelas vng,PT,845715007
694,Consolata Demarcus,2005-10-14,4400,v.n.de gaia,PT,346848650
695,Madison Heisser,2005-10-14,4535,paços de brandão,PT,NULL
696,Masood Trott,2004-03-19,4450,leça da palmeira,PT,651836803
697,Flavie Villaquiran,2005-10-19,4470,moreira maia,PT,432720210
698,Giovanna Muschett,2005-11-16,4430,vila nova de gaia,PT,353406434
699,Prema Huxford,2005-11-21,4430,vila nova de gaia,PT,372773468
700,Lowell Lulewicz,2005-11-24,4445,ermesinde,PT,631841671
701,Gardenia Cerasi,2005-12-30,4520,santa maria da feira,PT,756235054
702,Alvie Milz,2006-01-24,4425,maia,PT,NULL
703,Gwendolyn Bernasconi,2006-02-06," 4465",s.mamede de infesta,PT,701856586
704,Honey Soldner,2006-02-20,4465,leça do bailio,PT,838673517
705,Whitley Demoya,2006-03-15,4590,pacos de ferreira,PT,131523274
706,Cherie Tepper,2006-04-27,4420,gondomar,PT,028773602
707,Joleen Illiano,2006-05-26,4425,maia,PT,NULL
708,Virgie Whitton,2004-03-19,4100,porto,PT,006124882
709,Colbert Konstantinidi,2004-09-20,4200,porto,PT,454243720
710,Lunete Mckever,2006-05-15,4415,porto,PT,720158871
711,Rich Darienzo,2006-09-13,4465,s. mamede de infesta,PT,NULL
712,Marcela Duenow,2009-08-07,4466,leça do balio,PT,114246282
713,Ssanyu Clift,2012-01-03,4415,"olival - vila nova de gaia ",PT,045750724
714,Garfield Eugene,2012-01-27,4510,s. pedro da cova,PT,160228274
715,Fallon Parlet,2004-03-19,4485,vila do conde,PT,008503106
716,Rasheed Noujaim,2012-02-22,4470,gueifães,PT,304374173
717,Ornella Seidell,2004-11-12,4580,paredes,PT,NULL
718,Silke Cerqueira,2004-03-19,,igualada,PT,463110174
719,Sheherazade Ziegenfuss,2004-03-19,4430,vila nova de gaia,PT,341385101
720,Delphia Kempkens,2004-03-19,,vila nova de gaia,PT,226615035
721,Mervyn Wujcik,2004-05-04,4495,povoa de varzim,PT,110256746
722,Val Mitro,2006-09-28,4430,oliveira do douro - v.n. gaia,PT,853674601
723,Dolores Gillmer,2006-10-09,4470,outeiro,PT,120453820
724,Marisela Lammert,2006-11-23,4595,paços de ferreira,PT,151466447
725,Rueben Fennema,2006-11-24,4405,valadares,PT,585868128
726,Zayd Takai,2006-12-15,4445,alfena,PT,NULL
727,Evaline Spadard,2007-02-28,4400,v.n. gaia,PT,NULL
728,Stacie Dudasik,2007-03-01,4415,pedroso,PT,256554243
729,Giuliano Hitchman,2007-03-14,4400,vila nova de gaia,PT,582055033
730,Aroldo Prevo,2007-05-11,4425,maia,PT,384244544
731,Errol Malecha,2007-06-21,4560,penafiel,PT,835762477
732,Jeraldine Anes,2007-09-19,4465,leça do balio,PT,852345835
733,Lauri Blay,2007-09-26,4415,vila nova gaia,PT,NULL
734,Radames Beaulac,2007-09-26,4575,penafiel,PT,765100366
735,Lindsey Crusan,2007-10-17,4460,custoias,PT,870270737
736,Latonya Trobridge,2007-11-06,4485,vila do conde,PT,610786548
737,Cedar Ghazi,2007-12-19,4480,vila do conde,PT,063636717
738,Burl Yanchik,2008-01-11,4475,maia,PT,683420818
739,Kinga Dippery,2008-01-17,4480,vila do conde,PT,153221636
740,Ranj Applegate,2008-02-01,4409,valadares-v. n. gaia,PT,343151238
741,Edmondo Siemering,2008-02-15,4405,valadares,PT,NULL
742,Jeronimo Alborn,2008-04-17,4470,maia,PT,606738877
743,Giovanny Madrano,2008-04-17,4485,aveleda,PT,187286521
744,Reuben Niebyl,2008-05-07,,leça da palmeira,PT,133535544
745,Sasha Lattus,2008-06-18,4470,maia,PT,887657804
746,Mo Sanseda,2008-10-14,4470,maia,PT,121060614
747,Anselma Lauri,2008-12-04,4475,maia,PT,848882140
748,Leander Swanteck,2008-12-16,4570,balasar - póvoa do varzim,PT,NULL
749,Jeramy Villaplana,2008-12-31,4560,penafiel,PT,616147627
750,Mammie Glazebrook,2009-04-01,4465,leça do balio,PT,053787511
751,Thurstan Sichler,2009-05-05,4470,maia,PT,721583428
752,Lucy Washler,2009-12-30,4465,leça do balio,PT,322726255
753,Acacia Prebish,2010-08-16,4430,avintes,PT,075657456
754,Dewey Weichman,2010-11-30,4595,meixomil,PT,202027238
755,Molly Mcgaha,2010-12-14,4550,castelo paiva,PT,736452055
756,Jess Astarita,2011-04-18,4595,penamaior - paços de ferreira,PT,706724133
757,Giada Caho,2011-05-04,4560,penafiel,PT,418074540
758,Griffin Thrasher,2011-07-05,4474,maia,PT,870856552
759,Donn Lanier,2011-08-04," 4415",v. n. gaia,PT,674375256
760,Jacquetta Bunte,2011-08-12,4480,touguinhó,PT,NULL
761,Evander Ruckdeschel,2011-09-12,4464,matosinhos,PT,014255823
762,Veda Manual,2011-10-12,4450,.,PT,NULL
763,Patrizia Feria,2011-10-28,4485,vila do conde,PT,042113330
764,Dakota Bertoldo,2005-02-11,4615,lixa,PT,063132004
765,Kriemhild Bonadurer,2004-03-22,4425,s. pedro de fins,PT,841341406
766,Clair Weick,2005-02-11,4620,nogueira lsd,PT,675001286
767,Guadalupe Lickfelt,2005-06-16,4600,amarante,PT,805851354
768,Lexy Rubero,2005-10-03,4595,meixomil - paços de ferreira,PT,782775210
769,Nicomedo Streat,2005-11-03,4785,trofa,PT,882635327
770,Chelo Voit,2005-11-18,4780,carreira,PT,526111188
771,Omar Adickes,2005-12-20,4785,trofa,PT,548184062
772,Agueda Maccauley,2006-02-14,4825,sto tirso,PT,446107228
773,Jameson Mcelhannon,2006-03-09,,trofa,PT,815688611
774,Kipling Vieweg,2006-04-20,4630,marco de canaveses,PT,NULL
